year_funded,province,district,municipality,barangay,project_name,status,projects,length_km,influence_area_ha,farmer_beneficiaries,latitude,longitude
2023,CAGAYAN,II,CLAVERIA,DIBALIO,"CONCRETING OF DIBALIO FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.48,151,120,18.600812999999999,121.09554300000001
2023,CAGAYAN,II,CLAVERIA,KILKILING,"CONCRETING OF KILKILING FMR, CLAVERIA, CAGAYAN",ONGOING CONSTRUCTION,1,0.594,62,60,18.585773,121.06174300000001
2023,CAGAYAN,II,CLAVERIA,LUZON,"CONCRETING OF LUZON FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.272,185,150,18.548404000000001,121.121391
2023,CAGAYAN,II,CLAVERIA,MALILITAO- MAPULA-PULA,"CONCRETING OF MALILITAO- MAPULA-PULA FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.952,125,110,18.573091000000002,121.119355
2023,CAGAYAN,II,CLAVERIA,PATA EAST,"CONCRETING OF PATA EAST FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.48,64,55,18.607092000000002,121.148786
2023,CAGAYAN,II,CLAVERIA,"SITIO KAPAN-AWAN, PATA WEST","CONCRETING OF SITIO KAPAN-AWAN, PATA WEST FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.72,97,90,18.609943999999999,121.138209
2023,CAGAYAN,II,LASAM,VIGA,"CONCRETING OF VIGA FMR,VIGA. LASAM, CAGAYAN",COMPLETED,1,0.795,250,240,18.04269,121.562629
2023,CAGAYAN,II,PAMPLONA,STA. CRUZ,"CONCRETING OF STA. CRUZ FMR, PAMPLONA, CAGAYAN",ONGOING CONSTRUCTION,1,0.43,247,200,18.408283000000001,121.37793000000001
2023,CAGAYAN,III,AMULUNG,CALINTAAN,"CONCRETING OF CALINTAAN FMR, AMULUNG, CAGAYAN",ONGOING CONSTRUCTION,1,0.66,680,70,17.784476999999999,121.640246
2023,CAGAYAN,III,ENRILE,ROMA SUR,"CONCRETING OF ROMA SUR FMR, ENRILE, CAGAYAN",ONGOING CONSTRUCTION,1,0.8,265,250,17.498643999999999,121.705513
2023,CAGAYAN,III,SOLANA,IRAGA,"CONCRETING OF IRAGA FMR, SOLANA, CAGAYAN",COMPLETED,1,0.8,123,100,17.741834999999998,121.674485
2023,CAGAYAN,III,SOLANA,UBONG SOLANA- SAN ANTONIO,"CONCRETING OF UBONG SOLANA FMR- SAN ANTONIO, ENRILE FMR, CAGAYAN",COMPLETED,1,0.8,1028,2500,17.585453999999999,121.611784
2023,ISABELA,I,CABAGAN,ANGANCASILIAN - ANNANUMAN,"CONCRETING OF ANGANCASILIAN - ANNANUMAN FMR,CABAGAN, ISABELA",COMPLETED,1,1.47,170,90,17.424973999999999,121.81350999999999
2023,ISABELA,I,CABAGAN,"SAN JUAN PROPER -FERRY STATION, SAN JUAN","CONCRETING OF SAN JUAN PROPER -FERRY STATION, SAN JUAN FMR,CABAGAN, ISABELA",COMPLETED,1,2.107,83,226,17.420750000000002,121.73976
2023,ISABELA,I,CABAGAN,"SITIO FUGONG MAIN ROAD, SAN ANTONIO","CONCRETING OF SITIO FUGONG MAIN ROAD, SAN ANTONIO FMR,CABAGAN, ISABELA",COMPLETED,1,1.3,112,405,17.383984000000002,121.692958
2023,ISABELA,I,DELFIN ALBANO,CARMENCITA,"CONCRETING OF CARMENCITA FMR, DELFIN, ALBANO, ISABELA",ONGOING CONSTRUCTION,1,1.134,172,120,17.239964000000001,121.75324500000001
2023,ISABELA,I,ILAGAN CITY,ARUSIP - BAGONG SILANG,"CONCRETING OF ARUSIP - BAGONG SILANG FMR, ILAGAN CITY, ISABELA",COMPLETED,1,0.71,381,250,17.113209999999999,121.849234
2023,ISABELA,I,ILAGAN CITY,ARUSIP- CABANNUNGAN 2ND,"CONCRETING OF ARUSIP- CABANNUNGAN 2ND FMR, ILAGAN CITY, ISABELA",COMPLETED,1,0.728,381,400,17.114502000000002,121.84001600000001
2023,ISABELA,I,ILAGAN CITY,PASA,"CONCRETING OF PASA FMR, ILAGAN CITY, ISABELA",COMPLETED,1,0.925,159,200,17.188158999999999,121.954427
2023,ISABELA,I,ILAGAN CITY,SAN IGNACIO,"CONCRETING OF SAN  IGNACIO FMR, ILAGAN CITY, ISABELA",COMPLETED,1,0.925,264,300,17.198286,121.863578
2023,ISABELA,I,ILAGAN CITY,STA. ISABEL- CARRIKIKAN,"CONCRETING OF STA. ISABEL- CARRIKIKAN FMR, ILAGAN CITY, ISABELA",COMPLETED,1,1.09,529,500,17.178861999999999,121.826088
2023,ISABELA,I,STA. MARIA,LINGALING,"CONCRETING OF LINGALING FMR, STA. MARIA, ISABELA",ONGOING CONSTRUCTION,1,1.22,50,30,17.475674000000001,121.74387299999999
2023,ISABELA,I,STA. MARIA,SAN ANTONIO,"CONCRETING OF SAN ANTONIO FMR, STA. MARIA, ISABELA",ONGOING CONSTRUCTION,1,1.342,40,25,17.284607000000001,121.88054099999999
2023,ISABELA,I,STA. MARIA,VILLABUENA,"CONCRETING OF VILLABUENA FMR, STA. MARIA, ISABELA",ONGOING CONSTRUCTION,1,2.7,250,120,17.466055999999998,121.692193
2023,ISABELA,II,SAN MARIANO,GUILINGAN-IBUJAN,"CONCRETING OF GUILINGAN-IBUJAN FMR, SAN MARIANO, ISABELA",COMPLETED,1,1.784,420,400,16.824231999999999,122.066417
2023,ISABELA,II,SAN MARIANO,IBUJAN- JUNCTION,"CONCRETING OF IBUJAN- JUNCTION FMR, SAN MARIANO, ISABELA",COMPLETED,1,0.828,100,70,16.83033,122.068242
2023,ISABELA,II,SAN MARIANO,MACAYUCAYU- IBUJAN,"CONCRETING OF MACAYUCAYU- IBUJAN FMR, SAN MARIANO, ISABELA",COMPLETED,1,0.9781,132,80,16.842030999999999,122.047607
2023,ISABELA,III,ALICIA,M. H. DEL PILAR,"CONCRETING OF M. H. DEL PILAR FMR, ALICIA, ISABELA",COMPLETED,1,0.6059,111,100,16.849791,121.738761
2023,ISABELA,III,ALICIA,RIZAL ( SITIO MARINIT),"CONCRETING OF RIZAL ( SITIO MARINIT) FMR, ALICIA, ISABELA",COMPLETED,1,0.4185,236,215,16.827849000000001,121.67653900000001
2023,ISABELA,III,CABATUAN,NUEVA ERA,"CONCRETING OF NUEVA ERA FMR, CABATUAN, ISABELA",COMPLETED,1,0.315,130,120,16.926269999999999,121.65059599999999
2023,ISABELA,III,RAMON,AMBATALI,"CONCRETING OF AMBATALI FMR, RAMON, ISABELA",COMPLETED,1,0.665,107,90,16.824521000000001,121.515963
2023,ISABELA,III,RAMON,NAGBACALAN,"CONCRETING OF NAGBACALAN FMR, RAMON, ISABELA",ONGOING CONSTRUCTION,1,0.4244,174,150,16.802696999999998,121.57145800000001
2023,ISABELA,IV,CORDON,"PUROK 1 & PUROK 2 , CADAANAN ROAD, MALAPAT","CONCRETING OF PUROK 1 & PUROK 2 , CADAANAN ROAD, MALAPAT FMR, CORDON, ISABELA",COMPLETED,1,0.75,250,130,17.146184000000002,121.754064
2023,ISABELA,IV,CORDON,"SITIO CAMA, CAPIRPIRIWAN","CONCRETING OF SITIO CAMA, CAPIRPIRIWAN FMR, CORDON, ISABELA",COMPLETED,1,1.809,112,80,16.660392999999999,121.447152
2023,ISABELA,V,QUEZON," PADAPAD SWIP, MINAGBAG","CONCRETING OF PADAPAD SWIP, MINAGBAG FMR, QUEZON, ISABELA",COMPLETED,1,1.28,150,250,17.399591000000001,121.61179300000001
2023,ISABELA,V,QUIRINO,SAN MATEO- SAN ISIDRO,"CONCRETING OF SAN MATEO- SAN ISIDRO FMR, QUIRINO, ISABELA",COMPLETED,1,1.53,134,134,17.146184000000002,121.754064
2023,ISABELA,VI,CAUAYAN CITY,CABUGAO,"CONCRETING OF CABUGAO FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.873,112,80,16.892067999999998,121.845896
2023,ISABELA,VI,CAUAYAN CITY,CASALATAN,"CONCRETING OF CASALATAN FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.5175,150,250,16.888562,121.84922
2023,ISABELA,VI,CAUAYAN CITY,LABINAB,"CONCRETING OF LABINAB FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.76,153,153,16.909481,121.775749
2023,ISABELA,VI,CAUAYAN CITY,MINANTE 2,"CONCRETING OF MINANTE 2 FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,1.3995,134,134,16.901416000000001,121.757997
2023,ISABELA,VI,CAUAYAN CITY,SAN FERMIN,"CONCRETING OF SAN FERMIN FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.395,111,100,16.943107000000001,121.75469699999999
2023,ISABELA,VI,CAUAYAN CITY,STA. MARIA,"CONCRETING OF STA. MARIA FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.531,250,130,16.850912999999998,121.910769
2023,ISABELA,VI,ECHAGUE,DIASAN,"CONCRETING OF DIASAN FMR,ECHAGUE, ISABELA",COMPLETED,1,0.58,198,200,16.648205999999998,121.811857
2023,ISABELA,VI,ECHAGUE,PAG-ASA-AROMIN,"CONCRETING OF PAG-ASA- AROMIN FMR,ECHAGUE, ISABELA",COMPLETED,1,1.19,177,160,16.691043000000001,121.754994
2023,ISABELA,VI,ECHAGUE,STA. MONICA- LIBERTAD,"CONCRETING OF STA. MONICA- LIBERTAD FMR,ECHAGUE, ISABELA",COMPLETED,1,0.782,107,110,16.679721000000001,121.626914
2023,ISABELA,VI,SAN GUILLERMO,SAN RAFAEL - VILLA ROSE,"CONCRETING OF SAN RAFAEL - VILLA ROSE FMR, SAN GUILLERMO, ISABELA",COMPLETED,1,0.73,239,350,16.750913000000001,121.90391
2023,NUEVA VIZCAYA,LONE,ARITAO,BONE SOUTH,"CONCRETING OF BONE SOUTH FMR, ARITAO, NUEVA VIZCAYA",COMPLETED,1,0.802,450,400,16.24151028,120.99922639
2023,NUEVA VIZCAYA,LONE,BAMBANG,BANAO SECTION MABUSLO,"CONCRETING OF BANAO SECTION MABUSLO FMR,BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.594,250,150,16.367360560000002,121.1608325
2023,NUEVA VIZCAYA,LONE,BAMBANG,MAGSAYSAY HILLS,"CONCRETING OF MAGSAYSAY HILS FMR,BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.8,226,120,16.37488806,121.1219825
2023,NUEVA VIZCAYA,LONE,BAMBANG,"PUROK NANGKALAPAN, SALINAS","CONRETING OF PUROK NANGKALAPAN, SALINAS FMR,BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.486,200,150,16.361397,121.02270300000001
2023,NUEVA VIZCAYA,LONE,BAMBANG,SAN ANTONIO SOUTH - DULLAO,"CONCRETING OF SAN ANTONIO SOUTH- DULLAO FMR,BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.6445,133,170,16.356172999999998,121.116545
2023,NUEVA VIZCAYA,LONE,DIADI,VILLA FLORENTINO - VILLA AURORA,"CONCRETING OF  VILLA FLORENTINO - VILLA AURORA FMR, DIADI, NUEVA VIZCAYA",COMPLETED,1,0.6422,180,350,16.623549000000001,121.428617
2023,QUIRINO,LONE,AGLIPAY,PALACIAN- DIODOL,"CONCRETING OF PALACIAN- DIODOL FMR, AGLIPAY, QUIRINO",COMPLETED,1,0.7205,72,250,16.441485,121.62175999999999
2023,QUIRINO,LONE,AGLIPAY,SAN LEONARDO,"CONCRETING/IMPROVEMENT OF  SAN LEONARDO FMR, AGLIPAY, QUIRINO",COMPLETED,1,0.349,70,70,16.489771000000001,121.591943
2023,QUIRINO,LONE,CABARROGUIS,GOMEZ,"CONCRETING/IMPROVEMENT OF GOMEZ FMR, CABARROGUIS, QUIRINO",COMPLETED,1,0.273,50,350,16.466321000000001,121.482868
2023,QUIRINO,LONE,CABARROGUIS,MANGANDINGAY,"CONCRETING/ IMPROVEMENT OF MANGANDINGAY FMR, CABARROGUIS, QUIRINO",COMPLETED,1,0.245,91,90,16.508140000000001,121.544192
2023,QUIRINO,LONE,CABARROGUIS- DIFFUN,"CALAOCAN, CABARROGUIS - MACATE","CONCRETING OF CALAOCAN, CABARROGUIS - MACATE, DIFFUN FMR",COMPLETED,1,0.49,160,198,16.460384999999999,121.462433
2023,QUIRINO,LONE,DIFFUN,SITIO NAVARRO- SAN ISIDRO,"CONCRETING OF SITIO NAVARRO- SAN ISIDRO FMR,DIFFUN, QUIRINO",COMPLETED,1,0.5165,187,180,16.631734000000002,121.494522
2023,QUIRINO,LONE,MADDELA,DUMABATO NORTE,"CONCRETING/IMPROVEMENT OF DUMABATO NORTE FMR, MADDELA, QUIRINO",COMPLETED,1,0.288,76,150,16.350745,121.65839200000001
2023,QUIRINO,LONE,MADDELA,SAN MARTIN,"CONCRETING OF SAN MARTIN FMR, MADDELA, QUIRINO",COMPLETED,1,0.345,617,231,16.391276999999999,121.77868700000001
2023,QUIRINO,LONE,MADDELA,VILLA GARCIA,"CONCRETING/IMPROVEMENT OF VILLA GARCIA FMR, MADDELA, QUIRINO",COMPLETED,1,0.2255,41,250,16.306567000000001,121.758337
2023,QUIRINO,LONE,SAGUDAY,LA PAZ,"CONCRETING/IMPROVEMENT OF LA PAZ FMR, SAGUDAY, QUIRINO",COMPLETED,1,0.388,50,50,16.581582999999998,121.57124899999999
2024,BATANES,LONE,ITBAYAT,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES",20.804117000000002,0.219,1,158,200,50,121.856898,121.83702700000001
2024,BATANES,LONE,ITBAYAT,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF DAMANSUÑITEN - KAGAWRAN FMR, BRGY. SAN RAFAEL, ITBAYAT, BATANES",0.219,1,0.22,61,95,20.786460000000002,121.836798
2024,BATANES,LONE,ITBAYAT,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF KADUNG - TARUKUK FMR, BRGY. RAELE, ITBAYAT, BATANES",0.219,1,104,100,95,20.724018000000001,0.37
2024,BATANES,LONE,ITBAYAT,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF KAVORAYONGAN - POSOJ FMR, BRGY. STA. MARIA, ITBAYAT, BATANES",0.219,1,0.295,56,50,20.781618000000002,0.37
2024,CAGAYAN,I,ALCALA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF FULAY - ALEJON - PILLOS FMR, BRGY. CENTRO SUR, ALCALA, CAGAYAN",OPERATIONAL,1,1.0771,116,143,17.895635°, 121.66736°
2024,CAGAYAN,I,BAGGAO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BARSAT WEST FMR, BRGY. BARSAT WEST, BAGGAO, CAGAYAN",OPERATIONAL,1,0.36,180,150,17.931625°, 121.868403°
2024,CAGAYAN,I,BAGGAO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BITAG GRANDE FMR, BRGY. BITAG GRANDE, BAGGAO, CAGAYAN",OPERATIONAL,1,0.878,180,150,17.83729°, 121.734548°
2024,CAGAYAN,I,GATTARAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BANGATAN FMR, BRGY. BANGATAN, GATTARAN, CAGAYAN",OPERATIONAL,1,0.86,406,400,18.034033°, 121.75581°
2024,CAGAYAN,I,GATTARAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF GANZANO FMR PHASE I, BRGY. GANZANO, GATTARAN, CAGAYAN",OPERATIONAL,1,0.578,480,500,18.024972°, 121.645328°
2024,CAGAYAN,I,SANTA TERESITA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF NANGAUILIAN FMR, BRGY. MISSION, SANTA TERESITA, CAGAYAN",OPERATIONAL,1,0.948,70,85,18.238432°, 121.939943°
2024,CAGAYAN,I,STA. ANA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. GOTAN FMR, BRGY. GOTAN, STA. ANA, CAGAYAN",ONGOING,1,0.3825,66,40,18.504842,122.104283
2024,CAGAYAN,II,ABULUG,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF LUCBAN - MAQUIRE FMR, BRGY. LUCBAN, ABULUG, CAGAYAN",OPERATIONAL,1,1.4,121,500,18.344712999999999,121.435008
2024,CAGAYAN,II,ALLACAPAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. LABBEN FMR, BRGY. LABBEN AND BRGY. UTAN, ALLACAPAN, CAGAYAN",OPERATIONAL,1,1.167,465,64,18.14151,121.496943
2024,CAGAYAN,II,BALLESTEROS,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","BRGY. STA FILOMENA, ABULUG AND BRGY. CABARITAN WEST, BALLESTEROS, CAGAYAN",OPERATIONAL,1,0.58,169,450,18.414653°, 121.468098°
2024,CAGAYAN,II,BALLESTEROS,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF ZITANGA - NARARAGAN FMR, BRGY. ZITANGA, BALLESTEROS, CAGAYAN",OPERATIONAL,1,1.56,33,500,18.340492°, 121.514053°
2024,CAGAYAN,II,LASAM,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. MINANGA SUR FMR, BRGY. MINANGA SUR, LASAM, CAGAYAN",OPERATIONAL,1,0.705,180,85,18.096177999999998,121.63342900000001
2024,CAGAYAN,III,ENRILE,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. LANNA - SITIO NARUANG TO SITIO BATU FMR, BRGY. LANNA,ENRILE, CAGAYAN",ONGOING,1,0.506,627,600,17.563216000000001,121.723394
2024,CAGAYAN,III,ENRILE,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. LEMU NORTE FMR, BRGY. LEMU NORTE, ENRILE, CAGAYAN",ONGOING,1,500,627,600,0.911,
2024,CAGAYAN,III,ENRILE,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. SAN ANTONIO FMR, BRGY. SAN ANTONIO, ENRILE, CAGAYAN",ONGOING,1,0.555,84,400,0.911,
2024,CAGAYAN,III,ENRILE,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO SAN JUAN FMR, BRGY. 01 - BRGY. 04, ENRILE, CAGAYAN",ONGOING,1,0.805,198,450,17.563120000000001,121.708643
2024,CAGAYAN,III,ENRILE- SOLANA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. UBONG, SOLANA TO BRGY. SAN ANTONIO, ENRILE FMR, BRGY. UBONG,SOLANA AND BRGY. SAN ANTONIO, ENRILE, CAGAYAN",ONGOING,1,653,600,450,17.578363° 121.612367°,0.986
2024,CAGAYAN,III,SOLANA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. GENERAL EULOGO BALAO FMR PHASE 2, BRGY. GENERAL EULOGO BALAO,SOLANA, CAGAYAN",OPERATIONAL,1,0.597,90,75,17.650112,121.633264
2024,ISABELA,I,CABAGAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. CASIBARAG NORTE FMR, BRGY. CASIBARAG NORTE, CABAGAN, ISABELA",OPERATIONAL,1,1.653,49,93,17.439375°, 121.750884°
2024,ISABELA,I,CABAGAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO ALIBAGU, BRGY. TALLAG FMR, BRGY. TALLAG, CABAGAN, ISABELA",OPERATIONAL,1,1.248,176,100,17.427507°, 121.720800°
2024,ISABELA,I,CABAGAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO BINAG TO SITIO GASSUG, BRGY. SAN ANTONIO FMR, BRGY. SAN ANTONIO,CABAGAN, ISABELA",OPERATIONAL,1,297,176,100,1.066,
2024,ISABELA,I,CITY OF ILAGAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. ALIBAGU - BRGY. NAMNAMA - BRGY. FUGU FMR, BRGY. ALIBAGU, BRGY.NAMNAMA AND BRGY. FUGU, CITY OF ILAGAN, ISABELA",OPERATIONAL,1,3.131,264,300,17.095050°121.860769°,
2024,ISABELA,I,DELFIN ALBANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. CARMENCITA FMR, BRGY. CARMENCITA, DELFIN ALBANO, ISABELA",ONGOING,1,1.519,172,100,17.272292°, 121.772989°
2024,ISABELA,I,DELFIN ALBANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. SAN ANTONIO FMR, BRGY. SAN ANTONIO, DELFIN ALBANO, ISABELA",ONGOING,1,1.538,293,190,17.272292°, 121.772989°
2024,ISABELA,I,DELFIN ALBANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. VILLA PEREDA FMR, BRGY. VILLA PEREDA, DELFIN ALBANO, ISABELA",ONGOING,1,1.17,101,80,17.226288°, 121.779870°
2024,ISABELA,I,SAN PABLO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. ANNANUMAN - BRGY. DALENA FMR PHASE III, SAN PABLO, ISABELA",ONGOING,1,1,110,80,17.462610°, 121.853247°
2024,ISABELA,I,SAN PABLO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. ANNANUMAN - DALENA FMR, BRGY. ANNANUMAN AND DALENA,SAN PABLO, ISABELA",ONGOING,1,1.58,110,80,17.457492°, 121.840043°
2024,ISABELA,I,SAN PABLO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. SIMANU NORTE - MT. HAMUT ROAD, BRGY. SIMANU NORTE,SAN PABLO, ISABELA",ONGOING,1,1.72,220,100,17.528724°, 121.860270°
2024,ISABELA,I,SAN PABLO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. SIMANU NORTE FMR, BRGY. SIMANU NORTE, SAN PABLO, ISABELA",OPERATIONAL,1,1.071,273,350,17.499360°, 121.835714°
2024,ISABELA,I,SAN PABLO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO MAGAMIAN - CABANNUNGAN, BRGY. LIMBAUAN FMR, BRGY. LIMBAUAN,SAN PABLO, ISABELA",ONGOING,1,1.315,366,350,17.429847°, 121.857102°
2024,ISABELA,I,SANTA MARIA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. CALAMAGUI NORTH FMR PHASE 2, BRGY. CALAMAGUI NORTH,STA. MARIA, ISABELA",ONGOING,1,1.815,173,500,17.493500°, 121.744639°
2024,ISABELA,I,SANTA MARIA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. CALAMAGUI NORTH FMR, BRGY. CALAMAGUI NORTH, SANTA MARIA,ISABELA",ONGOING,1,1.78,173,500,17.500899°, 121.755895°
2024,ISABELA,I,SANTA MARIA,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO GUGGUTAO, BRGY. VILLABUENA FMR, BRGY. VILLABUENA,SANTA MARIA, ISABELA",ONGOING,1,180,173,500,3.589,
2024,ISABELA,I,SANTO TOMAS,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF SITIO MATAKAYAN TO MALACAB, BRGY. BUBUG FMR, SANTO TOMAS, ISABELA",ONGOING,1,1.023,172,150,17.340733°, 121.685692°
2024,ISABELA,I,STO. TOMAS,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BARUMBONG FMR, BRGY. BARUMBONG, STO. TOMAS, ISABELA",ONGOING,1,125,172,150,1.555,
2024,ISABELA,I,TUMAUINI,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. FERMELDY TO BRGY. SANTA FMR, BRGY. FERMELDY AND BRGY. SANTA,TUMAUINI, ISABELA",ONGOING,1,1.84,345,690,17.351743°,121.789894°
2024,ISABELA,II,BENITO SOLIVEN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. SAN FRANCISCO FMR, BRGY. SAN FRANCISCO, BENITO SOLIVEN, ISABELA",OPERATIONAL,1,0.875,756,756,16.937010°, 121.985832°
2024,ISABELA,II,NAGUILIAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BURGOS FMR, BRGY. BURGOS, NAGUILIAN, ISABELA",OPERATIONAL,1,1.225,235,200,16.98357,121.91610799999999
2024,ISABELA,II,NAGUILIAN,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BURGOS, SECTION II FMR , BRGY. BURGOS, NAGUILIAN, ISABELA",OPERATIONAL,1,0.887,228,800,16.979150000000001,121.91031
2024,ISABELA,II,SAN MARIANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. BUYASAN TO CADSALAN FMR, BRGY. BUYASAN, SAN MARIANO, ISABELA",OPERATIONAL,1,0.6845,240,200,16.814632,122.060168
2024,ISABELA,II,SAN MARIANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. DICAMAY TO GUILINGAN FMR, BRGY. DICAMAY, SAN MARIANO, ISABELA",OPERATIONAL,1,0.6885,260,200,16.775157,121.969393
2024,ISABELA,II,SAN MARIANO,"CONCRETING OF DA CILIO - MARANATU FMR, BRGY. STA. ROSA, ITBAYAT, BATANES","CONCRETING OF BRGY. DISULAP TO DIBULUAN FMR, BRGY. DISULAP, SAN MARIANO, ISABELA",OPERATIONAL,1,0.879,600,480,16.814632,122.060168
