source_file,sheet,province,district,municipality,year,program,activity,unit,physical_target,budget,length_km,allocation_method,source_note
isabela_5.xlsx,SAAD,Isabela,,Luna,2027,SAAD,3.1 Market-related trainings conducted,number,2.00,0.00,,remarks municipality split,Luna           
isabela_5.xlsx,SAAD,Isabela,,Luna,2027,SAAD,3.2 Partially established CBEs,group,1.00,0.00,,remarks municipality split,Luna           
isabela_5.xlsx,SAAD,Isabela,,,2025,SAAD,SAAD district/province total,,,2305.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,SAAD,Isabela,,,2026,SAAD,SAAD district/province total,,,4198.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,MCRA,Isabela,V,,2025,MCRA,MCRA district/province total,,,2554.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,MCRA,Isabela,V,,2026,MCRA,MCRA district/province total,,,2523.07,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,NSHP,Isabela,V,,2025,National Soil Health,National Soil Health district/province total,,,332.50,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,NSHP,Isabela,V,,2026,National Soil Health,National Soil Health district/province total,,,741.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_5.xlsx,PRDP,Isabela,V,Quirino,2027,PRDP,Rehabilitation of Sta. Lucia-Sta. Catalina Farm to Market Road with Bridge,Sta. Lucia-Sta. Catalina,,183831.19,13.53,direct municipality row,Rehabilitation of Sta. Lucia-Sta. Catalina Farm to Market Road with Bridge
isabela_5.xlsx,PRDP,Isabela,V,Mallig,2027,PRDP,Concreting of San Jose Norte II FMR,San Jose Norte,,86788.00,3.05,direct municipality row,Concreting of San Jose Norte II FMR
isabela_6.xlsx,RICE,Isabela,VI,San Guillermo,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,7656.32,15312.80,,remarks municipality split,CITY OF CAUAYAN ECHAGUE SAN GUILLERMO SAN ISIDRO           
isabela_6.xlsx,RICE,Isabela,VI,City of Cauayan,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,7656.32,15312.80,,remarks municipality split,CITY OF CAUAYAN ECHAGUE SAN GUILLERMO SAN ISIDRO           
isabela_6.xlsx,RICE,Isabela,VI,San Isidro,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,7656.32,15312.80,,remarks municipality split,CITY OF CAUAYAN ECHAGUE SAN GUILLERMO SAN ISIDRO           
isabela_6.xlsx,RICE,Isabela,VI,Echague,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,7656.32,15312.80,,remarks municipality split,CITY OF CAUAYAN ECHAGUE SAN GUILLERMO SAN ISIDRO           
isabela_6.xlsx,RICE,Isabela,VI,,2025,Rice Program,Rice Program district/province total,,,140386.48,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,RICE,Isabela,VI,,2026,Rice Program,Rice Program district/province total,,,253198.79,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,CORN,Isabela,VI,Echague,2027,Corn Program,Four-wheel drive tractor for Corn (90-95HP),number,1.00,3100.00,,remarks municipality split,  Echague         
isabela_6.xlsx,CORN,Isabela,VI,,2025,Corn Program,Corn Program district/province total,,,79281.50,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,CORN,Isabela,VI,,2026,Corn Program,Corn Program district/province total,,,63725.27,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,HVCDP,Isabela,VI,,2025,High Value Crops,High Value Crops district/province total,,,3100.09,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,HVCDP,Isabela,VI,,2026,High Value Crops,High Value Crops district/province total,,,300.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,LIVESTOCK,Isabela,VI,,2025,LIVESTOCK,LIVESTOCK district/province total,,,10779.60,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,LIVESTOCK,Isabela,VI,,2027,LIVESTOCK,LIVESTOCK district/province total,,,2869.60,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,NUPAP,Isabela,VI,,2025,NUPAP,NUPAP district/province total,,,156.49,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,NUPAP,Isabela,VI,,2026,NUPAP,NUPAP district/province total,,,2792.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,Concreting of Naganacan-Alinam FMR,Naganacan,,15000.00,1.00,direct municipality row,Concreting of Naganacan-Alinam FMR
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2025,Farm-to-Market Roads,Concreting of Camarag-Doña Paulina FMR,Camarag-Doña Paulina,,15000.00,1.00,direct municipality row,Concreting of Camarag-Doña Paulina FMR
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,Concreting Of Rogus-De Vera FMR,Rogus,,15000.00,1.00,direct municipality row,Concreting Of Rogus-De Vera FMR
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2025,Farm-to-Market Roads,Concreting Of Palawan-San Mariano Sur FMR,Palawan-San Mariano Sur,,15000.00,1.00,direct municipality row,Concreting Of Palawan-San Mariano Sur FMR
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Naganacan- Alinam FMR, Brgy. Naganacan, Cauayan City, Isabela",Naganacan,,15000.00,1.00,direct municipality row,"Concreting of Naganacan- Alinam FMR, Brgy. Naganacan, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2025,Farm-to-Market Roads,"Concreting of Brgy. Narra FMR, Brgy. Narra, Echague, Isabela",Narra,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Narra FMR, Brgy. Narra, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Naganacan- Alinam FMR, Brgy. Naganacan, Cauayan City, Isabela",Naganacan- Alinam,,15000.00,1.00,direct municipality row,"Concreting of Naganacan- Alinam FMR, Brgy. Naganacan, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Santa Luciana- San Francisco FMR, Brgy. Santa Luciana- San Francisco, Cauayan City, Isabela",Santa Luciana- San Francisco,,15000.00,1.00,direct municipality row,"Concreting of Santa Luciana- San Francisco FMR, Brgy. Santa Luciana- San Francisco, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Sitio Calagui, Brgy. San Pablo FMR, Brgy. San Pablo, Cauayan City, Isabela","Sitio Calagui, San Pablo",,10000.00,0.67,direct municipality row,"Concreting of Sitio Calagui, Brgy. San Pablo FMR, Brgy. San Pablo, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Brgy. Dianao FMR, Brgy. Dianao, Cauayan City, Isabela",Dianao,,5000.00,0.33,direct municipality row,"Concreting of Brgy. Dianao FMR, Brgy. Dianao, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Brgy. San Francisco to Brgy. Dabburab FMR, Brgy. San Francisco to Brgy. Dabburab, Cauayan City, Isabela",San Francisco - Dabburab,,5000.00,0.33,direct municipality row,"Concreting of Brgy. San Francisco to Brgy. Dabburab FMR, Brgy. San Francisco to Brgy. Dabburab, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Brgy. Linglingay FMR, Brgy. Linglingay, Cauayan City, Isabela",Linglingay,,5000.00,0.33,direct municipality row,"Concreting of Brgy. Linglingay FMR, Brgy. Linglingay, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Purok 2 , Brgy. Villa Concepcion FMR, Brgy. Villa Concepcion, Cauayan City, Isabela","Purok 2 . Villa Concepcion,",,10000.00,0.67,direct municipality row,"Concreting of Purok 2 , Brgy. Villa Concepcion FMR, Brgy. Villa Concepcion, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2025,Farm-to-Market Roads,"Concreting of Brgy. Santa Maria - Villa Concepcion FMR,Brgy. Santa Maria - Brgy. Villa Concepcion , Cauayan City, Isabela",Santa Maria - Villa Concepcion,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Santa Maria - Villa Concepcion FMR,Brgy. Santa Maria - Brgy. Villa Concepcion , Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2025,Farm-to-Market Roads,"Concreting of Brgy. Pangal Norte FMR, Brgy. Pangal Norte, Echague, Isabela",Pangal Norte,,5000.00,0.33,direct municipality row,"Concreting of Brgy. Pangal Norte FMR, Brgy. Pangal Norte, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2025,Farm-to-Market Roads,"Concreting of Villa Victoria to Villa Fermin FMR, Brgy Villa Victoria - Brgy. Villa Fermin, Echague, Isabela",Villa Victoria - Villa Fermin,,5000.00,0.33,direct municipality row,"Concreting of Villa Victoria to Villa Fermin FMR, Brgy Villa Victoria - Brgy. Villa Fermin, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Santa Luciana- San Francisco FMR, Brgy. Santa Luciana- San Francisco, Cauayan City, Isabela",San Francisco,,15000.00,1.00,direct municipality row,"Concreting of Santa Luciana- San Francisco FMR, Brgy. Santa Luciana- San Francisco, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Caniguing FMR, Brgy. Caniguing, Echague, Isabela",Caniguing,,15000.00,1.00,direct municipality row,"Concreting of Caniguing FMR, Brgy. Caniguing, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2026,Farm-to-Market Roads,"Concreting of Palawan-San Mariano Sur FMR, Brgy. Palawan-San Mariano Sur, San Guillermo, Isabela",Palawan-San Mariano Sur,,15000.00,1.00,direct municipality row,"Concreting of Palawan-San Mariano Sur FMR, Brgy. Palawan-San Mariano Sur, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Brgy. Narra FMR, Brgy. Narra, Echague, Isabela",Narra,,11000.00,0.73,direct municipality row,"Concreting of Brgy. Narra FMR, Brgy. Narra, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Rizal-San Francisco FMR, Brgy. Rizal, Cauayan City, Isabela",Rizal,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Rizal-San Francisco FMR, Brgy. Rizal, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Disimuray FMR, Cauayan City, Isabela",Disimuray,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Disimuray FMR, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2026,Farm-to-Market Roads,"Concreting of Purok 4, Gud-Nagbukel FMR, Brgy. Gud-Brgy. Nagbukel, San Isidro, Isabela",Gud-Nagbukel,,15000.00,1.00,direct municipality row,"Concreting of Purok 4, Gud-Nagbukel FMR, Brgy. Gud-Brgy. Nagbukel, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Santa Luciana - Brgy. San Francisco FMR Phase II, Brgy. Santa Luciana and Brgy. San Francisco, Cauayan City, Isabela",Santa Luciana and Brgy. San Francisco,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Santa Luciana - Brgy. San Francisco FMR Phase II, Brgy. Santa Luciana and Brgy. San Francisco, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Gappal FMR, Brgy. Gappal, Cauayan City, Isabela",Gappal,,30000.00,2.00,direct municipality row,"Concreting of Brgy. Gappal FMR, Brgy. Gappal, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Maligaya FMR, Brgy. Maligaya, Cauayan City, Isabela",Maligaya,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Maligaya FMR, Brgy. Maligaya, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Sta. Maria FMR 2, Brgy. Sta. Maria, Cauayan City, Isabela",Sta. Maria,,22000.00,1.47,direct municipality row,"Concreting of Brgy. Sta. Maria FMR 2, Brgy. Sta. Maria, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Disimuray Phase II FMR, Brgy. Disimuray, Cauayan City, Isabela",Disimuray,,24000.00,1.60,direct municipality row,"Concreting of Brgy. Disimuray Phase II FMR, Brgy. Disimuray, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. San Pablo FMR, Brgy. San Pablo, Cauayan City, Isabela",San Pablo,,28500.00,1.90,direct municipality row,"Concreting of Brgy. San Pablo FMR, Brgy. San Pablo, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Rizal-Brgy. San Francisco FMR Phase I, Brgy. Rizal, Cauayan City, Isabela",Rizal and San Francisco,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Rizal-Brgy. San Francisco FMR Phase I, Brgy. Rizal, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Disimuray FMR Phase I, Brgy. Disimuray, Cauayan City, Isabela",Disimuray,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Disimuray FMR Phase I, Brgy. Disimuray, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. San Antonio FMR, Brgy. San Antonio, Cauayan City, Isabela",San Antonio,,15000.00,1.00,direct municipality row,"Concreting of Brgy. San Antonio FMR, Brgy. San Antonio, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Nungnungan I FMR Phase II, Cauayan City, Isabela",Nungnungan,,20000.00,1.33,direct municipality row,"Concreting of Brgy. Nungnungan I FMR Phase II, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Nagrumbuan - Brgy. Pinoma FMR Phase III, Cauayan City, Isabela",Nagrumbuan-Pinoma,,20000.00,1.33,direct municipality row,"Concreting of Brgy. Nagrumbuan - Brgy. Pinoma FMR Phase III, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Faustino FMR, Cauayan City, Isabela",Faustino,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Faustino FMR, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. Minante 2 FMR Phase II, Cauayan City, Isabela",Minante,,22500.00,1.50,direct municipality row,"Concreting of Brgy. Minante 2 FMR Phase II, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. San Francisco FMR, Brgy. San Francisco, Cauayan City, Isabela",San Francisco,,21300.00,1.42,direct municipality row,"Concreting of Brgy. San Francisco FMR, Brgy. San Francisco, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2026,Farm-to-Market Roads,"Concreting of Brgy. San Isidro to Alinam FMR, Brgy. San Isidro, Cauayan City, Isabela",San Isidro and Alinam,,28100.00,1.87,direct municipality row,"Concreting of Brgy. San Isidro to Alinam FMR, Brgy. San Isidro, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Caniguing FMR, Brgy. Caniguing, Echague, Isabela",Caniguing,,15000.00,1.00,direct municipality row,"Concreting of Caniguing FMR, Brgy. Caniguing, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Brgy. Arabiat-Sta. Monica FMR, Brgy. Arabiat and Sta. Monica Echague, Isabela",Arabiat and Sta. Monica,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Arabiat-Sta. Monica FMR, Brgy. Arabiat and Sta. Monica Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Brgy. Sta Cruz FMR, Brgy. Sta Cruz, Echague, Isabela",Sta Cruz,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Sta Cruz FMR, Brgy. Sta Cruz, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Brgy. Caniguing FMR Phase I, Brgy. Caniguing, Echague, Isabela",Caniguing,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Caniguing FMR Phase I, Brgy. Caniguing, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of San Antonio Minit-Libertad FMR, Echague, Isabela",San Antonio Minit and Libertad,,28500.00,1.90,direct municipality row,"Concreting of San Antonio Minit-Libertad FMR, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Nagassican, Santiago City to Arabiat, Echague FMR, Brgy. Nagassican, Echague, Isabela",Nagassican,,30000.00,2.00,direct municipality row,"Concreting of Nagassican, Santiago City to Arabiat, Echague FMR, Brgy. Nagassican, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,Echague,2026,Farm-to-Market Roads,"Concreting of Sta Monica to Libertad FMR, Brgy. Sta. Monica, Echague, Isabela",Sta. Monica,,19750.00,1.32,direct municipality row,"Concreting of Sta Monica to Libertad FMR, Brgy. Sta. Monica, Echague, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2026,Farm-to-Market Roads,"Concreting of Brgy. Guam-Brgy. Burgos FMR, Brgy. Guam and Brgy. Burgos, San Guillermo, Isabela",Guam and Burgos,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Guam-Brgy. Burgos FMR, Brgy. Guam and Brgy. Burgos, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2026,Farm-to-Market Roads,"Concreting of Brgy. Estrella-Brgy. Nakar FMR, Brgy. Estrella and Brgy. Nakar, San Guillermo, Isabela",Estrella and Nakar,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Estrella-Brgy. Nakar FMR, Brgy. Estrella and Brgy. Nakar, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2026,Farm-to-Market Roads,"Concreting of Brgy. Centro 2 to Brgy. Villa Remedios Access Road FMR, Brgy. Centro 2 and Brgy. Villa Remedios, San Guillermo, Isabela",Centro 2 and Villa Remedios,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Centro 2 to Brgy. Villa Remedios Access Road FMR, Brgy. Centro 2 and Brgy. Villa Remedios, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2026,Farm-to-Market Roads,"Concreting of Brgy. Dietban-Brgy. Burgos FMR, San Guillermo, Isabela",Dietban and Burgos,,24750.00,1.65,direct municipality row,"Concreting of Brgy. Dietban-Brgy. Burgos FMR, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2026,Farm-to-Market Roads,"Concreting of Brgy. Victoria-Brgy. Camarag FMR, Brgy. Victoria and Brgy. Camarag, San Isidro, Isabela",Victoria and Camarag,,20000.00,1.33,direct municipality row,"Concreting of Brgy. Victoria-Brgy. Camarag FMR, Brgy. Victoria and Brgy. Camarag, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2026,Farm-to-Market Roads,"Concreting of Brgy. Victoria-Brgy. Gomez FMR, Brgy. Victoria and Brgy. Gomez, San Isidro, Isabela",Victoria and Gomez,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Victoria-Brgy. Gomez FMR, Brgy. Victoria and Brgy. Gomez, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2027,Farm-to-Market Roads,"Concreting of Sitio Americana-San Francisco Norte FMR, Brgy. Guam and Brgy. San Francisco, San Guillermo, Isabela",Guam and San Francisco,,30000.00,2.00,direct municipality row,"Concreting of Sitio Americana-San Francisco Norte FMR, Brgy. Guam and Brgy. San Francisco, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2027,Farm-to-Market Roads,"Concreting of Brgy. Ramos West-Ramos East FMR, Brgy. Ramos West and Brgy. Ramos East, San Isidro, Isabela",Ramos West and Ramos East,,30000.00,2.00,direct municipality row,"Concreting of Brgy. Ramos West-Ramos East FMR, Brgy. Ramos West and Brgy. Ramos East, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Sitio Maligaya, Brgy. Maligaya FMR, Brgy. Maligaya, Cauayan City, Isabela",Maligaya,,45000.00,3.00,direct municipality row,"Concreting of Sitio Maligaya, Brgy. Maligaya FMR, Brgy. Maligaya, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2027,Farm-to-Market Roads,"Concreting of Brgy Gud FMR, Brgy. Gud, San Isidro, Isabela",Gud,,27000.00,1.80,direct municipality row,"Concreting of Brgy Gud FMR, Brgy. Gud, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Brgy. San Luis FMR, Brgy. San Luis, Cauayan City, Isabela",San Luis,,23000.00,1.60,direct municipality row,"Concreting of Brgy. San Luis FMR, Brgy. San Luis, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Rogus FMR Phase 2, Brgy. Rogus, Cauayan City, Isabela",Rogus,,15000.00,1.00,direct municipality row,"Concreting of Rogus FMR Phase 2, Brgy. Rogus, Cauayan City, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Guillermo,2027,Farm-to-Market Roads,"Concreting of Brgy Villa Sanchez-Villa Rose FMR, Brgy Villa Sanchez and Villa Rose, San Guillermo, Isabela",Villa Sanchez and Villa Rose,,80000.00,5.40,direct municipality row,"Concreting of Brgy Villa Sanchez-Villa Rose FMR, Brgy Villa Sanchez and Villa Rose, San Guillermo, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2027,Farm-to-Market Roads,"Concreting of Brgy. Ramos East FMR, Brgy. Ramos East, San Isidro, Isabela",Ramos East,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Ramos East FMR, Brgy. Ramos East, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,San Isidro,2027,Farm-to-Market Roads,"Concreting of Brgy. Quezon FMR, Brgy. Quezon, San Isidro, Isabela",Quezon,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Quezon FMR, Brgy. Quezon, San Isidro, Isabela"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Brgy Baculod-Brgy Dianao FMR, Brgy. Baculod and Brgy Dianao, Cauayan City, Cagayan",Baculod,,22500.00,1.50,direct municipality row,"Concreting of Brgy Baculod-Brgy Dianao FMR, Brgy. Baculod and Brgy Dianao, Cauayan City, Cagayan"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Brgy Cabugao-Brgy Sinippil FMR, Brgy Cabugao and Brgy Sinippil, Cauayan City, Cagayan",Cabugao and Sinippil,,25500.00,1.70,direct municipality row,"Concreting of Brgy Cabugao-Brgy Sinippil FMR, Brgy Cabugao and Brgy Sinippil, Cauayan City, Cagayan"
isabela_6.xlsx,FMR,Isabela,VI,City of Cauayan,2027,Farm-to-Market Roads,"Concreting of Brgy Pinoma FMR, Brgy. Pinoma, Cauayan City, Isabela",Pinoma,,19500.00,1.30,direct municipality row,"Concreting of Brgy Pinoma FMR, Brgy. Pinoma, Cauayan City, Isabela"
isabela_6.xlsx,SAAD,Isabela,VI,San Isidro,2027,SAAD,c.1 Beneficiary Profiling conducted,group,3.00,0.00,,remarks municipality split,San Isidro           
isabela_6.xlsx,SAAD,Isabela,VI,San Isidro,2027,SAAD,c.2 Database Uploading conducted,group,3.00,0.00,,remarks municipality split,San Isidro           
isabela_6.xlsx,SAAD,Isabela,VI,San Isidro,2027,SAAD,2.1 HVC-based Project distributed,group,3.00,1516.00,,remarks municipality split,San Isidro           
isabela_6.xlsx,SAAD,Isabela,VI,San Isidro,2027,SAAD,3.1 Market-related trainings conducted,number,3.00,0.00,,remarks municipality split,San Isidro           
isabela_6.xlsx,SAAD,Isabela,VI,San Isidro,2027,SAAD,3.2 Partially established CBEs,group,1.00,0.00,,remarks municipality split,San Isidro           
isabela_6.xlsx,SAAD,Isabela,VI,,2025,SAAD,SAAD district/province total,,,2866.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,SAAD,Isabela,VI,,2026,SAAD,SAAD district/province total,,,3285.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,MCRA,Isabela,VI,,2025,MCRA,MCRA district/province total,,,6576.13,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,MCRA,Isabela,VI,,2026,MCRA,MCRA district/province total,,,223.07,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,NSHP,Isabela,VI,,2025,National Soil Health,National Soil Health district/province total,,,344.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,NSHP,Isabela,VI,,2026,National Soil Health,National Soil Health district/province total,,,741.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,HALAL,Isabela,VI,,2025,HALAL,HALAL district/province total,,,200.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_6.xlsx,HALAL,Isabela,VI,,2026,HALAL,HALAL district/province total,,,125.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
