facility_id,facility_name,facility_type,province,district,municipality,barangay,latitude,longitude,status,capacity,service_area_ha,project_amount,year_granted,year_finished,year_constructed,source_layer,source_folder,remarks
IRR-KML-0100,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Temblique,17.9183310,121.7756420,Not specified in source,,8.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0419; Engine: YANMAR TF70
IRR-KML-0101,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,Masical,17.9257110,121.7437250,Not specified in source,,4.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0418; Engine: YANMAR TF70
IRR-KML-0102,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,San Vicente,17.9327000,121.7825870,Not specified in source,,6.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0756; Engine: YANMAR TF70
IRR-KML-0103,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Mabuno 1,18.0581750,121.8665500,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0485; Engine: YANMAR TF70
IRR-KML-0104,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Bangatan 2,18.0438080,121.7508580,Not specified in source,,4.95,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0477; Engine: YANMAR TF70
IRR-KML-0105,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Bangatan 1,18.0358580,121.7504390,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0484; Engine: YANMAR TF70
IRR-KML-0106,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Capissayan Sur,18.0523780,121.8209970,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0835; Engine: YANMAR TF70
IRR-KML-0107,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Culit 1,18.0417030,121.6633280,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0479; Engine: YANMAR TF70
IRR-KML-0108,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Mabuno 3,18.0615560,121.8731640,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0481; Engine: YANMAR TF70
IRR-KML-0109,PISOS_SPIS,PISOS,Cagayan,1st District,Gattaran,Culit 2,18.0432500,121.6601030,Not specified in source,,5.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0483; Engine: YANMAR TF70
IRR-KML-0110,PISOS_SPIS,PISOS,Cagayan,2nd District,Abulug,Sta. Rosa,18.3850440,121.4315530,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0458; Engine: YANMAR TF70
IRR-KML-0111,PISOS_SPIS,PISOS,Cagayan,2nd District,Abulug,Sta. Rosa,18.3827400,121.4300570,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0460; Engine: YANMAR TF70
IRR-KML-0112,PISOS_SPIS,PISOS,Cagayan,2nd District,Abulug,Banguian,18.3940170,121.4430020,Not specified in source,,6.54,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0457; Engine: YANMAR TF70
IRR-KML-0113,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Calaoagan,17.8460720,121.4894530,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0413; Engine: YANMAR TF70
IRR-KML-0114,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Macapil,17.7842420,121.4793640,Not specified in source,,7.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0415; Engine: YANMAR TF70
IRR-KML-0115,PISOS_SPIS,PISOS,Cagayan,2nd District,Santo Niño (Faire),Calaoagan,17.8475310,121.4610360,Not specified in source,,5.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0414; Engine: YANMAR TF70
IRR-KML-0116,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Apayao,17.8265720,121.4842470,Not specified in source,,9.2,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: YANMAR TF70
IRR-KML-0117,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Macapil,17.7869110,121.4610360,Not specified in source,,6.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0411; Engine: YANMAR TF70
IRR-KML-0118,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Dugayung,17.8165890,121.4681220,Not specified in source,,6.9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0412; Engine: YANMAR TF70
IRR-KML-0119,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Sta. Barbara,17.7575830,121.4844330,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0750; Engine: YANMAR TF70
IRR-KML-0120,PISOS_SPIS,PISOS,Cagayan,2nd District,Piat,Villa Reyno,17.8258330,121.4658190,Not specified in source,,9.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0410; Engine: YANMAR TF70
IRR-KML-0121,PISOS_SPIS,PISOS,Cagayan,2nd District,Rizal,Duyun,17.8451250,121.3281060,Not specified in source,,7.9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0263; Engine: YANMAR TF70
IRR-KML-0122,PISOS_SPIS,PISOS,Cagayan,2nd District,Rizal,Duyun,17.8385610,121.3278000,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0260; Engine: YANMAR TF70
IRR-KML-0123,PISOS_SPIS,PISOS,Cagayan,2nd District,Santo Niño (Faire),Centro Sur,17.8766720,121.5609220,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0436; Engine: YANMAR TF70
IRR-KML-0124,PISOS_SPIS,PISOS,Cagayan,2nd District,Santo Niño (Faire),Centro Sur,17.8821690,121.5614420,Not specified in source,,5.4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0435; Engine: YANMAR TF70
IRR-KML-0125,PISOS_SPIS,PISOS,Cagayan,1st District,Baggao,San Manuel,17.9341610,121.7536940,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0437; Engine: YANMAR TF70
IRR-KML-0126,PISOS_SPIS,PISOS,Cagayan,2nd District,Santo Niño (Faire),Masical,17.8350440,121.5651310,Not specified in source,,4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-11-0600; Engine: YANMAR TF70
IRR-KML-0127,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Estefania,17.7965060,121.7168310,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0472; Engine: YANMAR TF70
IRR-KML-0128,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Unag,17.7953810,121.7173830,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0714; Engine: YANMAR TF70
IRR-KML-0129,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Baculud,17.8621280,121.7135920,Not specified in source,,10,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0471; Engine: YANMAR TF70
IRR-KML-0130,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Centro,17.8397030,121.7207390,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0470; Engine: YANMAR TF70
IRR-KML-0131,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Logung,17.8346780,121.7052750,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0469; Engine: YANMAR TF70
IRR-KML-0132,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Concepcion,17.8056360,121.7214310,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0468; Engine: YANMAR TF70
IRR-KML-0133,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Casingsingan Sur,17.7748440,121.5975250,Not specified in source,,9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0467; Engine: YANMAR TF70
IRR-KML-0134,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Masical Site 1,17.8299670,121.6468860,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-1014; Engine: YANMAR TF70
IRR-KML-0135,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Anquiray,17.8213330,121.7239030,Not specified in source,,5.08,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0978; Engine: YANMAR TF70
IRR-KML-0136,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Bauan,17.8534890,121.7260310,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0466; Engine: YANMAR TF70
IRR-KML-0137,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Dafunganay,17.8516000,121.6702190,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0465; Engine: YANMAR TF70
IRR-KML-0138,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Palacu,17.8458310,121.7088140,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0464; Engine: YANMAR TF70
IRR-KML-0139,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Annafatan,17.7944250,121.6637280,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0463; Engine: YANMAR TF70
IRR-KML-0140,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Babayuan,17.8294330,121.7228830,Not specified in source,,5.75,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: YANMAR TF70
IRR-KML-0141,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Casingsingan Sur,17.7747690,121.6642560,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0462; Engine: YANMAR TF70
IRR-KML-0142,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Cordova,17.7632170,121.6689690,Not specified in source,,9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0746; Engine: YANMAR TF70
IRR-KML-0143,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,Centro 02,17.5579360,121.6869280,Not specified in source,,7.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0438; Engine: YANMAR TF70
IRR-KML-0144,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,San Jose,17.5579470,121.6874280,Not specified in source,,6.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0439; Engine: YANMAR TF70
IRR-KML-0145,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,Centro 02,17.5662110,121.6945560,Not specified in source,,8.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0440; Engine: YANMAR TF70
IRR-KML-0146,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,Centro 02,17.5662110,121.6741660,Not specified in source,,5.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0442; Engine: YANMAR TF70
IRR-KML-0147,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,San Jose,17.5621110,121.6945690,Not specified in source,,5.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0443; Engine: YANMAR TF70
IRR-KML-0148,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,Centro 02,17.5634060,121.6903030,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0444; Engine: YANMAR TF70
IRR-KML-0149,PISOS_SPIS,PISOS,Cagayan,3rd District,Enrile,Lanna,17.5634000,121.7201170,Not specified in source,,,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: YANMAR TF70
IRR-KML-0150,PISOS_SPIS,PISOS,Cagayan,3rd District,Iguig,Salamague,17.7412560,121.7301440,Not specified in source,,4.4,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0433; Engine: YANMAR TF70
IRR-KML-0151,PISOS_SPIS,PISOS,Cagayan,3rd District,Iguig,Ugac,17.7713110,121.7082780,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0432; Engine: YANMAR TF70
IRR-KML-0152,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuguegarao City (Capital),Bayo,17.6832860,121.7455080,Not specified in source,,4.2,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0430; Engine: YANMAR TF70
IRR-KML-0153,PISOS_SPIS,PISOS,Cagayan,3rd District,Iguig,Malabbac,17.7209080,121.7349000,Not specified in source,,4.3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0431; Engine: YANMAR TF70
IRR-KML-0154,PISOS_SPIS,PISOS,Cagayan,3rd District,Iguig,Redondo,17.7299140,121.7324890,Not specified in source,,4.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0434; Engine: YANMAR TF70
IRR-KML-0155,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuao,Mungo,17.7126670,121.4754190,Not specified in source,,,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0735; Engine: YANMAR TF70
IRR-KML-0156,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuao,Dagupan,17.6966220,121.4982720,Not specified in source,,1.3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0767; Engine: YANMAR TF70
IRR-KML-0157,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuao,Barancuag,17.7018190,121.4708170,Not specified in source,,5.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0736; Engine: YANMAR TF70
IRR-KML-0158,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuao,Pata,17.6913580,121.4423890,Not specified in source,,10.6,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: YANMAR TF70
IRR-KML-0159,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuao,San Luis,17.6856390,121.4448170,Not specified in source,,6.2,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: YANMAR TF70
IRR-KML-0160,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuguegarao City (Capital),Carig Norte,17.6702750,121.7491060,Not specified in source,,6.3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0528; Engine: YANMAR TF70
IRR-KML-0161,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuguegarao City (Capital),Capatan,17.6227780,121.7405220,Not specified in source,,8.8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0408; Engine: YANMAR TF70
IRR-KML-0162,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Malacabibi,17.7583560,121.6954250,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0473; Engine: YANMAR TF70
IRR-KML-0163,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Malacabibi,17.7502720,121.7078920,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0474; Engine: YANMAR TF70
IRR-KML-0164,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Cadaanan,17.6026830,121.6495250,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0423; Engine: YANMAR TF70
IRR-KML-0165,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,,17.6605500,121.6994310,Not specified in source,,,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0166,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Centro North East,17.6557420,121.6992360,Not specified in source,,22.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0476; Engine: YANMAR TF70
IRR-KML-0167,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Natappian West,17.6680280,121.7041390,Not specified in source,,7.9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0759; Engine: YANMAR TF70
IRR-KML-0168,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Cattaran,17.7032110,121.7226860,Not specified in source,,5.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0487; Engine: YANMAR TF70
IRR-KML-0169,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Cattaran,17.6971190,121.7293080,Not specified in source,,9.9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0448; Engine: YANMAR TF70
IRR-KML-0170,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,,17.7012670,121.7397360,Not specified in source,,,,,,,PUMP AND ENGINE,PISOS_SPIS,
IRR-KML-0171,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Dassun,17.7334330,121.7140610,Not specified in source,,7.9,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0451; Engine: YANMAR TF70
IRR-KML-0172,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Dassun,17.7383170,121.7057780,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0478; Engine: YANMAR TF70
IRR-KML-0173,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7436310,121.6636830,Not specified in source,,7.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0707; Engine: YANMAR TF70
IRR-KML-0174,PISOS_SPIS,PISOS,Isabela,1st District,Cabagan,Ugad,17.4398110,121.7778110,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0656; Engine: YANMAR TF70
IRR-KML-0175,PISOS_SPIS,PISOS,Isabela,1st District,Delfin Albano (Magsaysay),Visitacion,17.3463970,121.7566830,Not specified in source,,8,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0546; Engine: YANMAR TF70
IRR-KML-0176,PISOS_SPIS,PISOS,Isabela,1st District,Delfin Albano (Magsaysay),San Andres,17.3404670,121.7606110,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0531; Engine: YANMAR TF70
IRR-KML-0177,PISOS_SPIS,PISOS,Isabela,1st District,Delfin Albano (Magsaysay),San Juan,17.2977920,121.7856690,Not specified in source,,5.3,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0394; Engine: YANMAR TF70
IRR-KML-0178,PISOS_SPIS,PISOS,Isabela,1st District,Delfin Albano (Magsaysay),Ragan Sur,17.3067810,121.7846000,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-10-0530; Engine: YANMAR TF70
IRR-KML-0179,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 9-11,17.0561690,121.9685390,Not specified in source,,5.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0280; Engine: YANMAR TF70
IRR-KML-0180,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabisera 6-24,17.0255830,121.9832670,Not specified in source,,6.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0312; Engine: YANMAR TF70
IRR-KML-0181,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 7,17.0442440,121.9764610,Not specified in source,,4.69,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0278; Engine: YANMAR TF70
IRR-KML-0182,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Pilar,17.1196580,121.8549080,Not specified in source,,8.7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0661; Engine: YANMAR TF70
IRR-KML-0183,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 25,17.1021170,121.9934060,Not specified in source,,2.94,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0829; Engine: YANMAR TF70
IRR-KML-0184,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Marana 2nd,17.1463140,121.8991220,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0273; Engine: YANMAR TF70
IRR-KML-0185,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 27,17.0959690,121.9948170,Not specified in source,,5.1,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0275; Engine: YANMAR TF70
IRR-KML-0186,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Fugu,17.1151720,121.9191060,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0311; Engine: YANMAR TF70
IRR-KML-0187,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),San Isidro,17.1699810,121.9092420,Not specified in source,,5.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0279; Engine: YANMAR TF70
IRR-KML-0188,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 8,17.1001220,121.9815810,Not specified in source,,5.15,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0706; Engine: YANMAR TF70
IRR-KML-0189,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 3,17.0600830,121.9607330,Not specified in source,,6.35,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0705; Engine: YANMAR TF70
IRR-KML-0190,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 22,17.0992390,121.9854440,Not specified in source,,6.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0287; Engine: YANMAR TF70
IRR-KML-0191,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Camunatan,17.1341390,121.8939750,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0708; Engine: YANMAR TF70
IRR-KML-0192,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabanungan 1st,17.1343280,121.8560970,Not specified in source,,10.59,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0842; Engine: YANMAR TF70
IRR-KML-0193,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabiseria 2,17.0525080,121.9631220,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0277; Engine: YANMAR TF70
IRR-KML-0194,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Alinguigan 1st,17.1213810,121.9221440,Not specified in source,,4.55,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0266; Engine: YANMAR TF70
IRR-KML-0195,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Alinguigan 1st,17.1144500,121.9208330,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0267; Engine: YANMAR TF70
IRR-KML-0196,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Marana 2nd,17.1426330,121.9172080,Not specified in source,,5.55,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0269; Engine: YANMAR TF70
IRR-KML-0197,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Cabannungan 2nd,17.1234670,121.8568640,Not specified in source,,9.6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0313; Engine: YANMAR TF70
IRR-KML-0198,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Alinguigan 1st,17.1204500,121.9176280,Not specified in source,,5.45,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0268; Engine: YANMAR TF70
IRR-KML-0199,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Sipay,17.1381860,121.9186220,Not specified in source,,5.25,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0271; Engine: YANMAR TF70
IRR-KML-0200,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Lullutan,17.1429080,121.8614360,Not specified in source,,2.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0270; Engine: YANMAR TF70
IRR-KML-0201,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Minabang,17.1938860,121.9429860,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0281; Engine: YANMAR TF70
IRR-KML-0202,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),Bangag,17.1718530,121.8903690,Not specified in source,,7,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0274; Engine: YANMAR TF70
IRR-KML-0203,PISOS_SPIS,PISOS,Isabela,1st District,San Pablo,Simanu Norte,17.5114390,121.8579000,Not specified in source,,5.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0830; Engine: YANMAR TF70
IRR-KML-0204,PISOS_SPIS,PISOS,Isabela,1st District,San Pablo,Limbauan,17.4288360,121.8830940,Not specified in source,,8.5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0657; Engine: YANMAR TF70
IRR-KML-0205,PISOS_SPIS,PISOS,Isabela,1st District,San Pablo,Simanu Norte,17.4901420,121.8417890,Not specified in source,,6,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0658; Engine: YANMAR TF70
IRR-KML-0206,PISOS_SPIS,PISOS,Isabela,1st District,San Pablo,Binguang,17.4639920,121.7823920,Not specified in source,,,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-12-0659; Engine: YANMAR TF70
IRR-KML-0207,PISOS_SPIS,PISOS,Isabela,1st District,Tumauini,San Isidro East,17.3406860,121.7897330,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0330; Engine: YANMAR TF70
IRR-KML-0208,PISOS_SPIS,PISOS,Isabela,1st District,Santa Maria,Mozzozzin Sur,17.4543890,121.7494080,Not specified in source,,5,,2017,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 17-09-0327; Engine: YANMAR TF70
IRR-KML-0209,PISOS_SPIS,PISOS,Isabela,1st District,Santa Maria,Quinagabian,17.4580970,121.7552890,Not specified in source,,5.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-09-0328; Engine: YANMAR TF70
